id|page|key|id_desc|en_desc
1|home|link-about|Tentang|About
2|home|link-login|Masuk|Log In
3|home|link-list-your-property|Iklankan properti Anda|List your property
4|home|link-discover|Jelajahi|Discover
5|home|link-logout|Keluar|Log Out
6|home|link-myprofile|Profil|My Profile
7|home|placeholder-search|Masukkan lokasi, nama properti, perusahaan, atau pendidikan|Enter location, property name, company or education ...
8|home|label-recent-search|Pencarian terbaru|Recent searches
9|home|label-property-recommend|Properti Rekomendasi Kami|Properties Recommended By Us
10|home|label-see-more|Lihat Lainnya|See More
11|home|label-we-provide|Apa Yang Kami Sediakan|What We Provide
12|home|label-we-provide-1-title|Pembayaran bulanan|Monthly payments
13|home|label-we-provide-1-content|Bayar sesuai pemakaian|Pay as you go
14|home|label-we-provide-2-title|Fleksibilitas|Flexibility
15|home|label-we-provide-2-content|Pilih pembayaran dan durasi sewa Anda sesuai keinginan Anda|Choose your payment and staying terms Rent the way you want
16|home|label-we-provide-3-title|Lokasi yang Anda inginkan|Preferred locations
17|home|label-we-provide-3-content|Gunakan fitur perjalanan kami agar Anda tetap dekat dengan tempat kerja Anda|Use our commute feature to be close to your activity hubs
18|home|label-we-provide-3-1-content|Gunakan|Use our
19|home|label-we-provide-3-2-content|fitur perjalanan|commute feature
20|home|label-we-provide-3-3-content|untuk tetap dekat dengan tempat aktivitas|to be close to your activity hubs.
21|home|label-we-provide-4-title|Bisa dijadikan hunian bersama|Co-living compatibility
22|home|label-we-provide-4-content|Kami mencocokkan Anda dengan orang yang sepemikiran dengan Anda|We match you with like minded housemates
23|home|label-we-provice-5-title|Santai|Peace of mind
24|home|label-we-provide-5-content|Dashboard lengkap dipadukan dengan layanan pelanggan untuk pengalaman menyewa yang menyenangkan|Unified dashboard paired with customer support for a seamless renting experience
25|home|label-about-us|Tentang Sewagi|What is Sewagi
26|home|p-about-us-1|SEWAGI memungkinkan Anda menyewa properti sesuai keinginan Anda & iklankan properti Anda secara gratis|SEWAGI lets you rent on your terms & list your property for free
27|home|p-about-us-2|Marketplace kami memberikan fleksibilitas dalam menyewa, kedekatan, dan dapat menyewa bersama-sama|Our marketplace provides you with rental flexibility, proximity & shareability
28|home|p-about-us-3|Lebih cepat, unggul, dan aman dalam menyewakan properti Anda|While giving your property the edge in leasing out faster & safe
29|home|label-how-sewagi-1|Bagaimana Sewagi membantu Anda sebagai|How Sewagi Helps You as a
30|home|label-how-sewagi-2|Penyewa|Renter
31|home|label-how-sewagi-3|Penyewa rumah|Co-Living Renter
32|home|label-how-sewagi-4|Pemilik Properti|Property Lister
33|home|label-how-sewagi-2-1-title|Cari dan simpan daftar katalog yang Anda suka|Find and collect the listings you like
34|home|label-how-sewagi-2-1-content|Jelajahi katalog kami dan atur pencarian untuk mendapatkan penawaran terbaik|Check out our listing and refine your filters to get the best match
35|home|label-how-sewagi-2-2-title|Jadwalkan kunjungan|Schedule for a room tour
36|home|label-how-sewagi-2-2-content|Lihat dan kenali dulu calon tempat tinggal Anda. Tidak ada ikatan|Have a closer look at your future home. No strings attached
37|home|label-how-sewagi-2-2-1-content|Kapanpun Anda melihat logo ini di atas iklan kami, Anda dapat menjadwalkan|Whenever you see this logo on our listing, you may schedule a
38|home|label-how-sewagi-2-2-2-content|kunjungan virtual langsung|Live Virtual Tour
39|home|label-how-sewagi-2-2-3-content|dan bertemu dengan kawan seruangan yang potensial|and meet with your potential roommates
40|home|label-how-sewagi-2-3-title|Siapkan identitas digital Anda|Set up your digital identity
41|home|label-how-sewagi-2-3-content|Anda suka? Tandatangani kontrak secara digital dan tempat tersebut jadi milik Anda|Like what you see? Sign the contract digitally and the place is yours
42|home|label-how-sewagi-2-4-title|PINDAH!|MOVE IN!
43|home|label-how-sewagi-2-4-content|Kini Anda telah siap! Pindah dan jadilah bagian dari komunitas|You are all set! Move in and be part of the community
44|home|label-how-sewagi-3-1-title|Cari dan simpan daftar katalog yang Anda suka|Find and collect the listings you like
45|home|label-how-sewagi-3-1-content|Cari dan simpan daftar hunian kami dan atur pencarian untuk mendapatkan yang cocok.|Check out our co-living listing and refine your filters to get the best match
46|home|label-how-sewagi-3-2-title|Terhubung dengan penyewa lain|Connect with the existing renters
47|home|label-how-sewagi-3-2-content|Cari tahu apakah Anda cocok dengan penyewa lain saat mengunjungi calon tempat tinggal Anda|See if you could get along well with the existing renters while visiting your future home
48|home|label-how-sewagi-3-3-title|Siapkan identitas digital Anda|Set up your digital identity
49|home|label-how-sewagi-3-3-content|Anda suka? Tandatangani kontrak secara digital dan tempat tersebut jadi milik Anda|Like what you see? Sign the contract digitally and the place is yours
50|home|label-how-sewagi-3-4-title|PINDAH!|MOVE IN!
51|home|label-how-sewagi-3-4-content|Kini Anda telah siap! Pindah dan jadilah bagian dari komunitas|You are all set! Move in and be part of the community
52|home|label-how-sewagi-4-1-title|Beritahu kami tentang properti Anda|Tell us about your property
53|home|label-how-sewagi-4-1-content|Beritahu kami tentang detail properti Anda. Makin lengkap makin baik|Give us your property details. The more details the better
54|home|label-how-sewagi-4-2-title|Biarkan kami melakukan ini untuk Anda|Let us do the heavy lifting
55|home|label-how-sewagi-4-2-content|Sewagi membantu Anda dalam menentukan harga, memasarkan ke prospek yang tepat, dan mengurus semua surat-surat.|Sewagi will help you price it right, market it to the right prospects and take care of the paperwork
56|home|label-how-sewagi-4-3-title|Sahkan dan tandatangani kontrak digital|Prove and sign the digital contract
57|home|label-how-sewagi-4-3-content|Tidak perlu repot, cukup tandatangani secara digital|Safe yourself the hassle, sign your contract digitally
58|home|label-how-sewagi-4-4-title|Dapatkan pasif income|Get your passive income
59|home|label-how-sewagi-4-4-content|Tinggal santai dan lihat pendapatan Anda makin tumbuh|Kick back and see your income grow
60|home|label-how-sewagi-4-4-2-content|Kapanpun Anda lihat logo ini di atas iklan Anda, Anda bisa melihat dalam|Whenever you see this logo on our listing you may check it out in
61|home|label-how-sewagi-5-1-title|Cari dan simpan daftar katalog yang Anda suka|Find and collect the listings you like
62|home|label-how-sewagi-5-1-1-content|Jelajahi katalog kami dan atur pencarian untuk mendapatkan penawaran terbaik|Check out our listing and refine your filters to get the best match
63|home|label-how-sewagi-5-1-2-content|Kapanpun Anda lihat logo ini di atas iklan Anda, Anda bisa melihat dalam|Whenever you see this logo on our listing, you may check it out in
64|home|label-what-is-coliving|Apakah hunian bersama itu|What is co-living?
65|home|label-do-it|Lanjutkan!|Let's do it!
66|home|label-discover-fit|Jelajahi daftar yang paling cocok dengan Anda|Discover listings that fit you the most
67|home|label-discover-fit-1-1|Hunian Bersama|Co-Living
68|home|label-discover-fit-1-2|Bersedia berbagi tempat tinggal dengan orang lain?|Willing to share living space with others?
69|home|label-discover-fit-1-3|Kami dapat membantumu menemukan teman serumah yang paling cocok|We can help you find the best housemates match
70|home|label-discover-fit-1-4|Carikan saya hunian|Find me a co-living
71|home|label-discover-fit-2-1|Pekerja|Active Worker
72|home|label-discover-fit-2-2|Tidak bisa menemukan tempat tinggal dekat kantor?|Can’t find a living space near your office area?
73|home|label-discover-fit-2-3|Kami punya daftar yang dekat dengan kantor Anda, cukup jalan kaki saja|We have listings within walking distance near your office
74|home|label-discover-fit-2-4|Cari tempat tinggal dekat kantor|Find a pad near my office
75|home|label-discover-fit-3-1|Ramah Keluarga|Family Friendly
76|home|label-discover-fit-3-2|Perlu tempat tinggal dekat anak-anak Anda?|Need a living area for your kids?
77|home|label-discover-fit-3-3|Tak perlu khawatir. Kami menyediakan daftar dekat dengan sekolah|Worry no more. We can provide listings with school nearby
78|home|label-discover-fit-3-4|Cari tempat tinggal dekat sekolah|Find a pad near school
79|home|label-as-role-1|APAKAH ANDA SEORANG PEMILIK PROPERTI?|ARE YOU A PROPERTY LISTER?
80|home|label-as-role-2|Lanjutkan penyewaan yang mudah sebagai|Go for effortless leasing as a
81|home|label-as-role-3|Pemilik rumah|Homeowner
82|home|label-as-role-4|Agen properti|Property agent
83|home|label-as-role-5|Manajemen gedung|Building management
84|home|label-as-role-6|Teman Serumah|House mate
85|home|label-work-with-us-1|Bekerjasama Bersama Kami|Work With Us
86|home|label-work-with-us-2|Mulai dapatkan penghasilan dari transaksi properti di waktu luang Anda|Start earning income from real estate deals on your free time
87|home|label-work-with-us-3|Menjadi agen|Become a showing agent
88|home|label-work-with-us-4|Tingkatkan efiseinsi dengan menempatkan karyawan Anda dekat kantor atau proyek|Increase efficiency by placing your fellow workers near your office or project locations
89|home|label-work-with-us-5|Tempatkan staf perusahaan saya|Start placing my company staff
90|home|label-cookie|Dengan menggunakan situs ini, Anda setuju terhadap|By using this website you agree to
91|home|link-cookie|kebijakan kuki kami|our cookie policy
92|home|label-testimoni|Apa kata pengguna Sewagi|What Sewagi Users Say
93|home|label-starting-from|Mulai dari|Starting from
94|home|label-permonth|/ Bulan|/ Month
95|home|label-perroom-month|/ Ruangan / Bulan|/ Room / Month
96|home|link-close|Tutup|Close
97|home|link-interest-1|Saya tertarik dengan|I'm interested in
98|home|link-interest-2|Hunian Bersama|Co-Living
99|home|link-interest-3|Dihuni Sendiri|Entire Space
100|home|link-filter-1|Jika Anda memiliki permintaan khusus, mari kita menyaring kebutuhan Anda|If you have specific requests, let's filter out your needs
101|home|link-filter-2|Jenis Properti|Property Type
102|home|link-filter-3|Apartemen|Apartment
103|home|link-filter-4|Rumah|House
104|home|link-filter-5|Kamar tidur|Bedroom
105|home|link-filter-6|Tambahkan waktu tempuh|Add commute time
106|home|link-minute|menit|min
107|home|label-loc-detail|Menambahkan detail lokasi|Add detail location
108|home|label-to|Ke|To
109|home|label-by-short|dg|by
110|home|label-car|Mobil|Car
111|home|label-motorbike|Sepeda motor|Motorbike
112|home|label-walking|Berjalan|Walking
113|home|lebel-walking|Berjalan|Walking
114|home|link-filter-7|atau <i>landmark</i>|or a Landmark
115|home|label-direction-b|Area Bisnis|Business District
116|home|label-direction-c|Jakarta Pusat|Central Jakarta
117|home|label-direction-n|Jakarta Utara|North Jakarta
118|home|label-direction-s|Jakarta Selatan|South Jakarta
119|home|label-direction-w|Jakarta Barat|West Jakarta
120|home|label-direction-e|Jakarta Timur|East Jakarta
121|home|link-filter-8|Syarat|Terms
122|home|link-filter-9|Lama tinggal|Length of stay
123|home|link-month|Bulan|Month
124|home|link-year|Tahun|Year
125|home|link-filter-10|Opsi pembayaran|Payment options
126|home|link-monthly|Bulanan|Monthly
127|home|link-quarterly|Triwulanan|Quarterly
128|home|link-twice|Dua kali|Twice
129|home|link-once|Sekali|Once
130|home|link-filter-11|Kisaran anggaran per bulan|Range budget per month
131|home|label-idr|RP|IDR
132|_partials/modalbox|label-modal-login-1|Hi, selamat datang kembali ke Sewagi|Hi, welcome back to Sewagi
133|_partials/modalbox|label-modal-login-2|Alamat email|Email address
134|_partials/modalbox|label-modal-login-3|Kata sandi|Password
135|_partials/modalbox|label-modal-login-4|Biarkan saya tetap masuk|Keep me signed in
136|_partials/modalbox|label-modal-login-5|Lupa kata sandi|Forgot Password
137|_partials/modalbox|label-modal-login-6|Masuk|Log In
138|home|link-or|atau|or
139|home|link-login-with|Masuk dengan|Login with
140|_partials/modalbox|label-modal-login-7|Belum jadi anggota Sewagi? Mari mendaftar|Not a Sewagi member yet? let's be one
141|_partials/modalbox|label-modal-login-8|Buat sebuah akun|Create an account
142|_partials/modalbox|label-modal-login-9|Lupa kata sandi Anda|Forgot Your Password
143|_partials/modalbox|label-modal-login-10|Beritahu kami email Anda yang terdaftar di Sewagi dan kami akan mengirimi Anda link untuk mengatur ulang password|Tell us your registed email with sewagi and we will send you a link to reset your password
144|_partials/modalbox|label-modal-login-11|VIA NOMOR TELEPON TERDAFTAR|VIA REGISTERED PHONE
145|_partials/modalbox|label-modal-login-12|VIA EMAIL TERDAFTAR|VIA REGISTERED EMAIL
146|_partials/modalbox|label-modal-login-13|Kirimkan saya link|Send me a link
147|_partials/modalbox|label-modal-login-14|Beritahu kami nomor telepon Anda yang terdaftar di Sewagi dan kami akan mengirimi Anda link untuk mengatur ulang password|Tell us your registed phone number with sewagi and well send you a link to reset your password
148|_partials/modalbox|label-modal-login-15|Nomor telepon|Phone number
149|_partials/modalbox|label-modal-login-16|Jadilah anggota kami untuk menemukan rumah sesuai selera Anda & iklankan properti Anda secara gratis!|Become our member to find your kind of home & list your property for free!
150|home|link-signup|Daftar|Sign up
151|home|link-and|dan|and
152|_partials/modalbox|label-modal-login-17|Dengan mendaftar, Anda setuju terhadap|By signing up, your agree to
153|_partials/modalbox|label-modal-login-18|syarat penggunaan|terms of use
154|_partials/modalbox|label-modal-login-19|kebijakan privasi|privacy policy
155|_partials/modalbox|label-modal-login-20|Sudah memiliki akun Sewagi?|Already have a Sewagi account?
156|_partials/modalbox|label-modal-login-21|Kembali|Go back
157|_partials/modalbox|label-modal-login-22|Mendaftar untuk menemukan rumah Anda, Hotel & daftar properti Anda secara gratis|Sign up to find your home, <br> & list your property for free
158|_partials/modalbox|label-modal-login-23|Mendaftar sebagai|Sign up as
159|_partials/modalbox|label-modal-login-24|INDIVIDU|INDIVIDUAL
160|_partials/modalbox|label-modal-login-25|PERUSAHAAN|COMPANY
161|home|link-signup-with|Mendaftar dengan|Sign up with
162|home|label-firstname|Nama depan|First Name
163|home|label-lastname|Nama belakang|Last Name
164|home|label-password-invalid|sandi Anda harus setidaknya enam karakter dengan kombinasi angka dan huruf|Your password should be at least six characters long with combination of numbers and letters
165|home|label-confirm-password|Konfirmasi password Anda|Confirm your password
166|home|label-wa|Sebaiknya masukkan nomor WhatsApp yang valid untuk kenyamanan negosiasi dan kunjungan|Preferably input a valid WhatsApp phone number for tour and negotiation convenience
167|home|label-nationality|Kebangsaan|Nationality
168|_partials/modalbox|label-modal-login-26|Anda harus berusia 18 tahun atau lebih.|You must be 18 years old or older.
169|_partials/modalbox|label-modal-login-27|Informasi ini tidak akan dibagikan kepada orang lain|This information won't be shared to others
170|home|label-male|Pria|Male
171|home|label-female|Wanita|Female
172|home|label-back-toall|Kembali ke semua pilihan pendaftaran|Back to all sign up option
173|home|label-continue|Lanjutkan|Continue
174|_partials/modalbox|label-modal-login-28|Detail Perusahaan|Company details
175|_partials/modalbox|label-modal-login-29|Masukkan nama perusahaan|Enter company name
176|_partials/modalbox|label-modal-login-30|Masukkan alamat jalan|Enter street address
177|_partials/modalbox|label-modal-login-31|Masukkan nomor alamat|Enter address number
178|_partials/modalbox|label-modal-login-32|Masukkan rincian|Enter details
179|_partials/modalbox|label-modal-login-33|Masukkan kota|Enter city
180|_partials/modalbox|label-modal-login-34|Masukkan kecamatan|Enter district
181|_partials/modalbox|label-modal-login-35|Masukkan kode pos|Enter post code
182|_partials/modalbox|label-modal-login-36|Saya ingin Sewagi untuk membantu|I want Sewagi's help to
183|_partials/modalbox|label-modal-login-37|Mencari rumah|Find a home
184|_partials/modalbox|label-modal-login-38|Mengiklankan properti sebagai pemilik rumah|List property as a homeowner
185|_partials/modalbox|label-modal-login-39|Mengiklankan properti sebagai agen properti|List property as a property agent
186|_partials/modalbox|label-modal-login-40|Mengiklankan properti/kamar sebagai teman serumah|List property / bedrooms as a housemate
187|home|label-email-sent|Email terkirim!|Email sent!
188|_partials/modalbox|label-modal-login-41|Kami mengirim email ke|We sent an email to
189|home|link-back|Kembali|Back
190|_partials/modalbox|label-modal-login-42|dengan link untuk memverifikasi akun Anda|with a link to verify your account
191|_partials/modalbox|label-modal-login-43|dengan link untuk mereset password Anda|with a link to reset your password
192|home|label-sms-sent|SMS terkirim!|SMS sent!
193|_partials/modalbox|label-modal-login-44|Kami mengirim teks ke|We sent a text to
194|_partials/modalbox|label-modal-login-45|Penanggung jawab akun ini|Person in charge of this account
195|_partials/modalbox|label-modal-login-46|Email ini sudah digunakan|That email is already taken
196|_partials/modalbox|label-modal-login-47|Ups! password baru Anda tidak cocok. Silakan coba lagi|Oops! Your new password don't match. Please try again
197|_partials/modalbox|label-modal-login-48|Cari rumah untuk team saya/ rekan kerja/ karyawan|Find a home for my team / co-workers / employees
198|_partials/modalbox|label-modal-login-49|Iklankan properti sebagai perusahaan manajemen gedung|List properties as a Building Management
199|_partials/modalbox|label-modal-login-50|Iklankan properti sebagai perusahaan real estate|List properties as a Real Estate Company
200|_partials/modalbox|label-modal-login-51|Iklankan properti sebagai agen real estate|List properties as a Real Estate Agency
201|_partials/modalbox|label-modal-login-52|Terima kasih untuk sign-up|Thank you for signing-up
202|_partials/modalbox|label-modal-login-53|Silakan mencari rumah sesuai keinginan Anda dan iklankan properti Anda secara gratis|Enjoy finding home on your terms and listing your property for free
203|_partials/modalbox|label-modal-login-54|Tidak dapat memverifikasi nomor|Unable to verify number
204|home|label-sorry|Maaf|Sorry
205|_partials/modalbox|label-modal-login-56|Kami tidak bisa memverifikasi|We couldn't verify the
206|_partials/modalbox|label-modal-login-57|Kirim ulang OTP|Resend OTP
207|home|label-change|Ubah|Change
208|_partials/modalbox|label-modal-login-59|Kirim OTP|Send OTP
209|_partials/modalbox|label-modal-login-60|Kode verifikasi|Verification code
210|_partials/modalbox|label-modal-login-61|Sebuah pesan dengan kode verifikasi telah dikirim|A message with verification code has been sent
211|_partials/modalbox|label-modal-login-62|VERIFIKASI KODE|VERIFY CODE
212|_partials/modalbox|label-modal-login-63|Tidak mendapatkan kode|Didn't get the code
213|_partials/modalbox|label-modal-login-64|Kirim kode baru|Send a new code
214|home|label-got-id|Mengerti|Go it
215|_partials/modalbox|label-modal-renter-1|Apakah yang dimaksud tempat tinggal bersama?|What is co-living?
216|_partials/modalbox|label-modal-renter-2|Tempat tinggal bersama artinya berbagi rumah dengan ruangan yang ada, antara individu-individu yang cocok dengan gaya hidup perkotaan|Co-living means sharing a home along with common spaces, amidst individuals whom are compatible with urban community lifestyle
217|_partials/modalbox|label-modal-renter-3|Dengan ruangan pribadi dan teman serumah, Anda akan berbagi biaya akomodasi,  memperbaiki kualitas hidup, menjelajahi kegiatan baru, dan lakukan hal yang lebih banyak lagi|With your private room and live-in housemates, you’ll split accommodation costs, foster lifelong connections, discover new activities and do so much more
218|_partials/modalbox|label-modal-renter-4|Pada dasarnya, Anda dapat lebih fleksibel melakukan banyak hal yang Anda suka|Essentially it means more flexibility to do more of what you like
219|_partials/modalbox|label-modal-join-1|Gabung komunitas|Join the community
220|_partials/modalbox|label-modal-join-2|Dalam rangka mengakses pendaftaran Anda menjadi agen, mohon isikan detail tentang Anda dengan mengisi formulir di bawah ini|In order to assess your candidacy in becoming a showing agent, please give us some details about you by filling out the form below
221|_partials/modalbox|label-modal-join-3|Dimana Anda tinggal?|Which area do you live in?
222|_partials/modalbox|label-modal-join-4|Dimana Anda bekerja?|Which area do you practice your profession?
223|_partials/modalbox|label-modal-join-5|Status pekerjaan|Current employment status
224|_partials/modalbox|label-modal-join-6|Karyawan|Employee
225|_partials/modalbox|label-modal-join-7|Belum bekerja|Unemployed
226|_partials/modalbox|label-modal-join-8|Pekerja paruh waktu|Freelancer
227|_partials/modalbox|label-modal-join-9|Pengusaha|Entrepreneur
228|_partials/modalbox|label-modal-join-10|Siswa/Mahasiswa|Student
229|_partials/modalbox|label-modal-join-11|Pensiunan/Purnawirawan|Retired
230|_partials/modalbox|label-modal-join-12|Pegawai Pemerintah (Non ASN/ASN/TNI/POLRI)|Civil servant
231|_partials/modalbox|label-modal-join-13|Bidang pekerjaan|Working field
232|_partials/modalbox|label-modal-join-14|Pendidikan terakhir|Latest education
233|_partials/modalbox|label-modal-join-15|SMA sederajat|Highschool
234|_partials/modalbox|label-modal-join-16|Diploma (D3)|Diploma (D3)
235|_partials/modalbox|label-modal-join-17|Sarjana (S1)|Bachelor (S1)
236|_partials/modalbox|label-modal-join-18|Magister (S2)|Master (S2)
237|_partials/modalbox|label-modal-join-19|Doktor (S3)|Doctorate (S3)
238|_partials/modalbox|label-modal-join-20|Kemampuan Bahasa Inggris|English proficiency
239|_partials/modalbox|label-modal-join-21|Aktif|SPOKEN
240|_partials/modalbox|label-modal-join-22|Pasif|WRITTEN
241|_partials/modalbox|label-modal-join-23|Pemula|Beginner
242|_partials/modalbox|label-modal-join-24|Menegah|Intermediate
243|_partials/modalbox|label-modal-join-25|Fasih|Fluent
244|_partials/modalbox|label-modal-join-26|Beritahu kami tentang Anda sedikit lagi|Tell us a bit more about yourself
245|_partials/modalbox|label-modal-join-27|Dibatasi sampai 180 karakter|(Limited to 180 Characters)
246|_partials/modalbox|label-modal-join-28|Masukkan URL profil linkedIn Anda|Submit your linkedIn profile URL link
247|home|label-success|Berhasil|Success
248|home|label-submit|Kirim|Submit
249|home|label-success-submit|Terimakasih telah mengirimkan formulir, kami akan melakukan yang terbaik untuk menghubungi Anda kembali sebelum 24 jam|Thank you for submitting your form, we will do our best to get back to you in under 24 hours
250|home|label-thanks|Terima kasih|Thank you
251|home|label-save|Simpan|Save
252|_partials/modalbox|label-modal-schedule-1|Pilih tanggal|Select your date
253|_partials/modalbox|label-modal-schedule-2|Select Your Time|Pilih waktu
254|_partials/modalbox|label-modal-schedule-3|Kirim penawaran harga|Submit Rate Offer
255|_partials/modalbox|label-modal-schedule-4|Penawaran harga telah dikirimkan. Team kami akan menghubungi Anda dalam 24 jam.|Your price offering has been submitted. Our team member will contact you within 24 hours
256|_partials/modalbox|label-modal-schedule-5|Jadwalkan kunjungan|Schedule onsite tour
257|_partials/modalbox|label-modal-schedule-6|Pilih sampai 3 tanggal yang berbeda, dan 2 waktu yang berbeda|Select up to 3 different dates, and 2 times per date
258|_partials/modalbox|label-modal-share-1|Menemukan rumah yang anda sukai tetapi tidak sesuai ketentuan yang anda inginkan?|Found a home you like but not on the terms you want?
259|_partials/modalbox|label-modal-share-2|Kami tahu Anda belum menemukan apa yang Anda cari.<br>Mungkin Anda menemukannya di suatu tempat tapi tidak sesuai keinginan Anda?<br>Jika demikian mohon bagikan kami tautan, dan kami akan berusaha membuatnya lebih bisa diterima.|We noticed you’ve haven't found what you are looking for.<br>Perhaps you may have found it somewhere else, but not on rental terms you are comfortable with?<br><p style='font-size: 0.85rem;'>In that case, please share the link below, and we’ll look into making it more acceptable</p>
260|_partials/modalbox|label-modal-share-3|Kirimkan tautan|Submit URL
261|_partials/modalbox|label-modal-share-4|Jangan lupa beritahu kami dengan email dan atau nomor telepon Anda sehingga kami dapat menghubungi Anda.|Don't forget to provide us with your phone number and/or email, so that we may reach you.
262|_partials/modalbox|label-modal-share-5|Email|Email
263|_partials/modalbox|label-modal-share-6|Nomor telepon|Phone number
264|_partials/modalbox|label-modal-share-7|Lebih disukai jika memasukkan nomor Whatsapp yang aktif untuk kenyamanan kunjungan dan tawar menawar|Preferably input a valid WhatsApp phone number for tour and negotiation convenience
265|home|label-modal-close|Tutup|Close
266|_partials/footer|label-service-1|Layanan|Services
267|_partials/footer|label-service-2|Penyewaan yang fleksibel|Flexible renting
268|_partials/footer|label-service-3|Manajemen dan Pemasaran Properti|Property Marketing & Management
269|_partials/footer|label-service-4|Asuransi Properti|Realty Insurance
270|_partials/footer|label-service-5|Broker Properti|Co-Brokerage
271|_partials/footer|label-company-1|Perusahaan|Company
272|_partials/footer|label-company-2|Tentang Kami|About
273|_partials/footer|label-information-1|Informasi|FYI
274|_partials/footer|label-information-2|PSD|FAQ
275|_partials/footer|label-information-3|Syarat Penggunaan|Terms of use
276|_partials/footer|label-information-4|Kepercayaan & Keamanan|Trust & Safety
277|_partials/footer|label-information-5|Kode Etik|Code of Conduct
278|_partials/footer|label-footer-right-1|MENEMUKAN RUMAH YANG ANDA SUKAI TETAPI TIDAK SESUAI KETENTUAN YANG ANDA INGINKAN?|FOUND A HOME YOU LIKE BUT NOT ON THE TERMS YOU WANT?
279|_partials/footer|label-footer-right-2|Beritahu kami dan kami akan bantu wujudkan|Share it here and we'll make it happen
280|_partials/footer|label-footer-right-3|Berlangganan buletin!|Subscribe to our newsletter!
281|_partials/footer|label-footer-right-4|Alamat email Anda?|What's your email?
282|_partials/footer|label-footer-right-5|Langganan|Subscribe
283|search|label-title-1|Kondisi Hunian|Living Condition
284|search|label-title-2|Jenis Properti|Property Type
285|search|label-title-3|Waktu Tempuh|Commute Time
286|search|label-title-4|Ketentuan|Terms
287|search|label-title-5|Budget Bulanan|Monthly Budget
288|search|label-title-6|Filter Lainnya|+ More Filter
289|search|label-title-7|Urutkan Berdasar|Sort By
290|search|label-apply|Terapkan|Apply
291|search|label-reset|Atur ulang|Reset
292|search|label-sub-title-1|Tambahkan kondisi|Add condition
293|search|label-sub-title-2|Pilih jenis properti|Select property type
294|search|label-sub-title-3|Tambahkan waktu tempuh|Add commute time
295|search|label-sub-title-4|Pilih ketentuan|Select terms
296|search|label-sub-title-5|Pilih kisaran budget|Select budget range
297|search|label-search-1-1|Hunian bersama|Co-living
298|search|label-search-1-2|Dihuni sendiri|Entire-space
299|search|label-search-2-1|Apartemen|Apartment
300|search|label-search-2-2|Rumah|House
301|search|label-search-3-1|Ke|To
302|search|label-search-3-2|Dg|By
303|search|label-search-3-3|Jalan|Walk
304|search|label-search-3-4|Lari|Run
305|search|label-search-4-1|Lama tinggal|Length of stay
306|search|label-search-4-2|Bulan|months
307|search|label-search-4-3|Tahun|Year
308|search|label-search-4-4|Pembayaran|Payment terms
309|search|label-search-4-5|Bulanan|Monthly
310|search|label-search-4-6|Triwulanan|Quarterly
311|search|label-search-4-7|Dua kali|Twice
312|search|label-search-4-8|Sekali|Once
313|search|label-search-7-1|Paling banyak dilihat|Most Viewed
314|search|label-search-7-2|Paling baru|Latest
315|search|label-search-7-3|Peringkat terendah|Lowest rate
316|search|label-search-7-4|Peringkat tertinggi|Highest rate
317|search|label-search-7-5|Paling banyak di-review|Most Reviewed
318|search|label-search-other-1|Saat ini, kami hanya melayani Kota|At this time, we only serve the city of
319|search|label-search-other-2|Ups! Kami tidak menemukan apapun|Oops! We didn't find anything matching your search
320|search|label-search-other-3|Anda dapat menyesuaikan filter Anda|you can adjust your filter
321|search|label-search-other-4|disini|here
322|search|label-search-other-5|atau mungkin Anda telah menemukan rumah yang Anda suka di tempat lain|Or Perhaps you've found a home you like somewhere else
323|search|label-search-other-6|tetapi Anda tidak nyaman dengan ketentuannya?|but not on rental terms you are comfortable with?
324|search|label-discover-fit-1-1|Hunian Bersama|Co-Living
325|search|label-discover-fit-1-2|Bersedia berbagi tempat tinggal dengan orang lain?|Willing to share living space with others?
326|search|label-discover-fit-1-3|Kami dapat membantumu menemukan teman serumah yang paling cocok|We can help you find the best housemates match
327|search|label-discover-fit-1-4|Carikan saya hunian|Find me a co-living
328|search|label-discover-fit-2-1|Pekerja|Active Worker
329|search|label-discover-fit-2-2|Tidak bisa menemukan tempat tinggal dekat kantor?|Can’t find a living space near your office area?
330|search|label-discover-fit-2-3|Kami punya daftar yang dekat dengan kantor Anda, cukup jalan kaki saja|We have listings within walking distance near your office
331|search|label-discover-fit-2-4|Cari tempat tinggal dekat kantor|Find a pad near my office
332|search|label-discover-fit-3-1|Ramah Keluarga|Family Friendly
333|search|label-discover-fit-3-2|Perlu tempat tinggal dekat anak-anak Anda?|Need a living area for your kids?
334|search|label-discover-fit-3-3|Tak perlu khawatir. Kami menyediakan daftar dekat dengan sekolah|Worry no more. We can provide listings with school nearby
335|search|label-discover-fit-3-4|Cari tempat tinggal dekat sekolah|Find a pad near school
336|search|label-from|Dari|From
337|search|label-search-detail-1|Pilihan tampilan|Viewing Preference
338|search|label-search-detail-2|Hanya tampilkan yang mendukung tampilan 360°|Only show 360° Viewing enabled properties
339|search|label-search-detail-3|Pilihan desain|Design Preferences
340|search|label-search-detail-4|Jumlah lantai|Floor Level
341|search|label-search-detail-5|Dibawah 5 lantai|Below 5 stories
342|search|label-search-detail-6|Antara 5-10 lantai|Between 5-10 stories
343|search|label-search-detail-7|Diatas 10 lantai|Above 10 stories
344|search|label-search-detail-8|Area|Land Area
